ts,공급능력(kW),현재 수요(kW),태양광 발전량kW),풍력 발전량(kW),신재생 발전량 총합(kW),공급 예비력(kW),운영 예비력(kW)
1730823000,1181000.0,535000.0,0.0,246198.0,246611.0,646000.0,460000.0
1730823300,1175000.0,527000.0,0.0,241372.0,241825.0,648000.0,464000.0
1730823600,1171000.0,529000.0,0.0,236248.0,236694.0,642000.0,456000.0
1730823900,1170000.0,525000.0,0.0,234139.0,234587.0,645000.0,456000.0
1730824200,1181000.0,529000.0,0.0,248854.0,249299.0,652000.0,467000.0
1730824500,1191000.0,526000.0,0.0,259029.0,259476.0,665000.0,472000.0
1730824800,1195000.0,527000.0,0.0,260188.0,260637.0,667000.0,479000.0
1730825100,1189000.0,531000.0,0.0,255301.0,255749.0,658000.0,472000.0
1730825400,1182000.0,522000.0,0.0,247494.0,247942.0,660000.0,471000.0
1730825700,1177000.0,521000.0,0.0,244146.0,244589.0,656000.0,470000.0
1730826000,1174000.0,521000.0,0.0,238075.0,238526.0,653000.0,467000.0
1730826300,1164000.0,519000.0,0.0,226774.0,227222.0,644000.0,453000.0
1730826600,1164000.0,518000.0,0.0,229262.0,229708.0,645000.0,459000.0
1730826900,1170000.0,512000.0,0.0,235387.0,235836.0,658000.0,467000.0
1730827200,1179000.0,519000.0,0.0,241836.0,242282.0,661000.0,476000.0
1730827500,1170000.0,514000.0,0.0,234383.0,234829.0,656000.0,467000.0
1730827800,1158000.0,512000.0,0.0,224656.0,225103.0,647000.0,461000.0
1730828100,1182000.0,510000.0,0.0,247064.0,247508.0,672000.0,483000.0
1730828400,1174000.0,508000.0,0.0,239910.0,240356.0,666000.0,476000.0
1730828700,1190000.0,507000.0,0.0,254971.0,255418.0,683000.0,493000.0
1730829000,1182000.0,508000.0,0.0,247918.0,248365.0,673000.0,488000.0
1730829300,1186000.0,512000.0,0.0,249602.0,250048.0,674000.0,488000.0
1730829600,1172000.0,506000.0,0.0,237468.0,237913.0,666000.0,479000.0
1730829900,1170000.0,503000.0,0.0,235803.0,236250.0,667000.0,481000.0
1730830200,1181000.0,501000.0,0.0,247846.0,248289.0,680000.0,492000.0
1730830500,1188000.0,503000.0,0.0,253797.0,254240.0,685000.0,497000.0
1730830800,1179000.0,501000.0,0.0,246034.0,246480.0,678000.0,494000.0
1730831100,1176000.0,500000.0,0.0,241509.0,241955.0,676000.0,488000.0
1730831400,1186000.0,500000.0,0.0,251831.0,252276.0,686000.0,499000.0
1730831700,1196000.0,494000.0,0.0,261655.0,262100.0,702000.0,515000.0
1730832000,1186000.0,496000.0,0.0,254945.0,255392.0,691000.0,503000.0
1730832300,1194000.0,498000.0,0.0,261911.0,262355.0,696000.0,510000.0
1730832600,1194000.0,497000.0,0.0,261427.0,261875.0,697000.0,510000.0
1730832900,1203000.0,498000.0,0.0,266932.0,267378.0,706000.0,519000.0
1730833200,1207000.0,497000.0,0.0,272440.0,272884.0,710000.0,522000.0
1730833500,1207000.0,497000.0,0.0,274178.0,274624.0,710000.0,524000.0
1730833800,1203000.0,496000.0,0.0,268642.0,269091.0,707000.0,519000.0
1730834100,1201000.0,497000.0,0.0,263180.0,263618.0,704000.0,514000.0
1730834400,1198000.0,502000.0,0.0,265309.0,265629.0,696000.0,514000.0
1730834700,1208000.0,500000.0,0.0,272445.0,272753.0,709000.0,522000.0
1730835000,1207000.0,504000.0,0.0,270778.0,271090.0,703000.0,518000.0
1730835300,1203000.0,499000.0,0.0,268488.0,268796.0,704000.0,516000.0
1730835600,1204000.0,500000.0,0.0,269996.0,270305.0,705000.0,515000.0
1730835900,1206000.0,501000.0,0.0,271773.0,272081.0,705000.0,518000.0
1730836200,1208000.0,501000.0,0.0,275386.0,275698.0,707000.0,520000.0
1730836500,1216000.0,499000.0,0.0,281360.0,281667.0,716000.0,529000.0
1730836800,1220000.0,504000.0,0.0,285384.0,285694.0,716000.0,529000.0
1730837100,1228000.0,514000.0,0.0,293474.0,293783.0,714000.0,527000.0
1730837400,1228000.0,519000.0,0.0,293851.0,294164.0,710000.0,522000.0
1730837700,1235000.0,519000.0,0.0,300801.0,301112.0,716000.0,529000.0
1730838000,1242000.0,524000.0,0.0,307868.0,308178.0,719000.0,533000.0
1730838300,1232000.0,523000.0,0.0,299018.0,299326.0,709000.0,524000.0
1730838600,1221000.0,523000.0,0.0,287021.0,287334.0,698000.0,511000.0
1730838900,1228000.0,526000.0,0.0,293247.0,293557.0,701000.0,514000.0
1730839200,1228000.0,536000.0,0.0,294115.0,294424.0,692000.0,508000.0
1730839500,1231000.0,526000.0,0.0,295607.0,295917.0,705000.0,515000.0
1730839800,1218000.0,536000.0,0.0,285192.0,285504.0,682000.0,498000.0
1730840100,1201000.0,539000.0,0.0,268646.0,268954.0,662000.0,476000.0
1730840400,1199000.0,537000.0,0.0,264673.0,264979.0,662000.0,466000.0
1730840700,1193000.0,542000.0,0.0,258070.0,258382.0,651000.0,460000.0
1730841000,1190000.0,549000.0,0.0,256279.0,256482.0,641000.0,454000.0
1730841300,1172000.0,548000.0,0.0,238204.0,238395.0,625000.0,437000.0
1730841600,1184000.0,549000.0,0.0,246853.0,247042.0,634000.0,444000.0
1730841900,1180000.0,554000.0,0.0,246105.0,246299.0,626000.0,439000.0
1730842200,1177000.0,554000.0,0.0,241400.0,241591.0,623000.0,432000.0
1730842500,1191000.0,555000.0,0.0,254547.0,254738.0,635000.0,446000.0
1730842800,1192000.0,565000.0,0.0,259159.0,259353.0,627000.0,441000.0
1730843100,1195000.0,563000.0,0.0,260242.0,260434.0,632000.0,444000.0
1730843400,1200000.0,567000.0,0.0,265860.0,266051.0,634000.0,444000.0
1730843700,1191000.0,564000.0,0.0,258061.0,258251.0,627000.0,439000.0
1730844000,1208000.0,569000.0,0.0,274066.0,274255.0,639000.0,452000.0
1730844300,1202000.0,579000.0,0.0,271221.0,271433.0,623000.0,437000.0
1730844600,1196000.0,578000.0,0.0,262986.0,263324.0,619000.0,431000.0
1730844900,1186000.0,584000.0,0.0,249386.0,250185.0,602000.0,415000.0
1730845200,1185000.0,584000.0,1865.49,248682.0,250672.0,601000.0,412000.0
1730845500,1184000.0,586000.0,2990.8,248090.0,251209.0,598000.0,410000.0
1730845800,1183000.0,588000.0,4900.88,243875.0,248900.0,595000.0,412000.0
1730846100,1181000.0,585000.0,7232.97,238397.0,245754.0,595000.0,410000.0
1730846400,1168000.0,581000.0,9853.33,224105.0,234085.0,587000.0,401000.0
1730846700,1175000.0,582000.0,13362.6,227059.0,240546.0,593000.0,409000.0
1730847000,1177000.0,583000.0,17549.6,225742.0,243419.0,595000.0,412000.0
1730847300,1160000.0,576000.0,21890.6,203791.0,225806.0,584000.0,398000.0
1730847600,1177000.0,578000.0,27986.4,215428.0,243541.0,600000.0,411000.0
1730847900,1163000.0,573000.0,34807.9,194732.0,229664.0,590000.0,403000.0
1730848200,1157000.0,568000.0,42226.5,180969.0,223323.0,589000.0,402000.0
1730848500,1176000.0,566000.0,51292.9,190643.0,242060.0,610000.0,427000.0
1730848800,1171000.0,559000.0,61930.8,173691.0,235749.0,612000.0,425000.0
1730849100,1197000.0,562000.0,70424.0,192683.0,263234.0,635000.0,451000.0
1730849400,1210000.0,566000.0,79600.6,198845.0,278570.0,643000.0,460000.0
1730849700,1220000.0,576000.0,90232.4,192841.0,283200.0,643000.0,452000.0
1730850000,1258000.0,593000.0,98739.5,225084.0,323948.0,665000.0,476000.0
1730850300,1256000.0,586000.0,103164.0,218537.0,321828.0,670000.0,484000.0
1730850600,1266000.0,582000.0,104179.0,226310.0,330613.0,685000.0,496000.0
1730850900,1279000.0,577000.0,105980.0,242249.0,348357.0,702000.0,519000.0
1730851200,1278000.0,583000.0,112972.0,230442.0,343542.0,695000.0,509000.0
1730851500,1289000.0,579000.0,119627.0,234859.0,354611.0,710000.0,522000.0
1730851800,1279000.0,576000.0,123746.0,221582.0,345455.0,702000.0,514000.0
1730852100,1298000.0,568000.0,129727.0,233388.0,363243.0,730000.0,540000.0
1730852400,1292000.0,570000.0,139971.0,207240.0,347338.0,722000.0,527000.0
1730852700,1278000.0,563000.0,148022.0,195110.0,343256.0,714000.0,525000.0
1730853000,1286000.0,572000.0,157740.0,194588.0,352456.0,714000.0,525000.0
1730853300,1220000.0,567000.0,164122.0,124219.0,288469.0,653000.0,464000.0
1730853600,1275000.0,573000.0,171438.0,171529.0,343091.0,702000.0,518000.0
1730853900,1285000.0,565000.0,176032.0,177945.0,354105.0,720000.0,534000.0
1730854200,1259000.0,569000.0,180748.0,143548.0,324424.0,690000.0,501000.0
1730854500,1242000.0,570000.0,183309.0,128328.0,311761.0,671000.0,488000.0
1730854800,1278000.0,570000.0,186598.0,157774.0,344499.0,708000.0,518000.0
1730855100,1234000.0,588000.0,187228.0,113819.0,301171.0,646000.0,457000.0
1730855400,1248000.0,583000.0,193348.0,123811.0,317287.0,665000.0,478000.0
1730855700,1244000.0,592000.0,193363.0,119190.0,312680.0,652000.0,465000.0
1730856000,1264000.0,573000.0,192045.0,140674.0,332846.0,691000.0,505000.0
1730856300,1266000.0,566000.0,193658.0,141492.0,335277.0,700000.0,513000.0
1730856600,1262000.0,557000.0,195837.0,134866.0,330830.0,704000.0,517000.0
1730856900,1274000.0,554000.0,201395.0,141601.0,343123.0,720000.0,532000.0
1730857200,1243000.0,538000.0,205406.0,105671.0,311204.0,705000.0,520000.0
1730857500,1256000.0,533000.0,211204.0,113327.0,324655.0,723000.0,537000.0
1730857800,1249000.0,544000.0,218117.0,99113.6,317358.0,706000.0,523000.0
1730858100,1255000.0,534000.0,226335.0,99358.9,325819.0,721000.0,537000.0
1730858400,1244000.0,532000.0,231678.0,82597.3,314400.0,713000.0,527000.0
1730858700,1244000.0,551000.0,233092.0,76684.7,309901.0,693000.0,505000.0
1730859000,1251000.0,557000.0,241115.0,75685.3,316922.0,694000.0,507000.0
1730859300,1253000.0,552000.0,242519.0,79132.1,321775.0,701000.0,517000.0
1730859600,1244000.0,536000.0,239610.0,73694.8,313429.0,709000.0,527000.0
1730859900,1232000.0,538000.0,238237.0,62524.4,300886.0,694000.0,506000.0
1730860200,1237000.0,519000.0,240930.0,64114.4,305169.0,718000.0,533000.0
1730860500,1241000.0,513000.0,248349.0,61586.9,310060.0,728000.0,541000.0
1730860800,1215000.0,495000.0,241574.0,42231.3,283930.0,720000.0,536000.0
1730861100,1219000.0,505000.0,250960.0,36604.0,287688.0,714000.0,528000.0
1730861400,1211000.0,521000.0,262327.0,17427.8,279879.0,690000.0,504000.0
1730861700,1215000.0,520000.0,264747.0,19345.1,284214.0,695000.0,507000.0
1730862000,1226000.0,513000.0,261753.0,33030.3,294908.0,713000.0,522000.0
1730862300,1228000.0,533000.0,259386.0,37510.9,297021.0,695000.0,508000.0
1730862600,1228000.0,532000.0,261791.0,35484.3,297397.0,696000.0,503000.0
1730862900,1226000.0,528000.0,258080.0,37239.1,295443.0,699000.0,510000.0
1730863200,1218000.0,520000.0,255049.0,31786.7,286960.0,698000.0,509000.0
1730863500,1220000.0,543000.0,252141.0,37133.5,289396.0,678000.0,493000.0
1730863800,1216000.0,544000.0,249793.0,35269.0,285187.0,672000.0,486000.0
1730864100,1202000.0,536000.0,247542.0,24862.5,272529.0,667000.0,482000.0
1730864400,1199000.0,542000.0,243726.0,25949.2,269797.0,657000.0,471000.0
1730864700,1206000.0,536000.0,244602.0,30684.4,275411.0,671000.0,484000.0
1730865000,1204000.0,543000.0,244063.0,27696.4,271884.0,661000.0,473000.0
1730865300,1208000.0,550000.0,242220.0,34112.0,276456.0,658000.0,468000.0
1730865600,1211000.0,581000.0,250663.0,29209.8,279995.0,630000.0,439000.0
1730865900,1208000.0,565000.0,243223.0,32230.6,275578.0,643000.0,453000.0
1730866200,1201000.0,560000.0,241386.0,29634.9,271145.0,640000.0,455000.0
1730866500,1186000.0,553000.0,233555.0,21291.3,254967.0,633000.0,444000.0
1730866800,1188000.0,566000.0,234950.0,21923.9,256999.0,622000.0,434000.0
1730867100,1190000.0,563000.0,234223.0,26374.5,260722.0,627000.0,441000.0
1730867400,1251000.0,546000.0,232732.0,85866.9,318723.0,705000.0,516000.0
1730867700,1261000.0,547000.0,231606.0,98092.3,329819.0,715000.0,523000.0
1730868000,1263000.0,548000.0,227996.0,104734.0,332854.0,715000.0,525000.0
1730868300,1274000.0,571000.0,234319.0,109031.0,343474.0,703000.0,517000.0
1730868600,1277000.0,577000.0,231900.0,112493.0,344517.0,700000.0,510000.0
1730868900,1272000.0,594000.0,230878.0,110295.0,341297.0,678000.0,488000.0
1730869200,1271000.0,608000.0,226934.0,114728.0,341792.0,663000.0,477000.0
1730869500,1330000.0,607000.0,222492.0,175356.0,398013.0,723000.0,535000.0
1730869800,1315000.0,605000.0,216706.0,165284.0,382161.0,711000.0,522000.0
1730870100,1321000.0,601000.0,208794.0,180107.0,389074.0,720000.0,525000.0
1730870400,1314000.0,600000.0,201913.0,183948.0,386031.0,714000.0,527000.0
1730870700,1297000.0,585000.0,193912.0,173066.0,367152.0,712000.0,528000.0
1730871000,1301000.0,593000.0,193940.0,177160.0,371271.0,708000.0,524000.0
1730871300,1326000.0,577000.0,193962.0,201876.0,396012.0,749000.0,562000.0
1730871600,1291000.0,580000.0,196480.0,161925.0,358575.0,711000.0,524000.0
1730871900,1295000.0,579000.0,195883.0,167997.0,364054.0,716000.0,528000.0
1730872200,1296000.0,591000.0,199201.0,166321.0,365693.0,706000.0,518000.0
1730872500,1301000.0,603000.0,197371.0,171819.0,369364.0,697000.0,508000.0
1730872800,1312000.0,625000.0,193776.0,190169.0,384099.0,687000.0,501000.0
1730873100,1323000.0,630000.0,190243.0,200905.0,391321.0,692000.0,501000.0
1730873400,1325000.0,633000.0,180854.0,213852.0,394877.0,692000.0,504000.0
1730873700,1320000.0,630000.0,169330.0,218503.0,388102.0,690000.0,501000.0
1730874000,1331000.0,615000.0,159191.0,239249.0,398706.0,717000.0,527000.0
1730874300,1310000.0,611000.0,151809.0,225578.0,377656.0,700000.0,509000.0
1730874600,1324000.0,629000.0,150617.0,238555.0,389514.0,694000.0,505000.0
1730874900,1322000.0,627000.0,150903.0,238976.0,390222.0,695000.0,504000.0
1730875200,1318000.0,639000.0,146536.0,240543.0,387419.0,679000.0,491000.0
1730875500,1340000.0,644000.0,139958.0,268628.0,408929.0,696000.0,506000.0
1730875800,1322000.0,649000.0,135248.0,258506.0,394097.0,674000.0,488000.0
1730876100,1319000.0,651000.0,127533.0,260558.0,388430.0,668000.0,480000.0
1730876400,1309000.0,646000.0,118639.0,260644.0,379622.0,662000.0,473000.0
1730876700,1308000.0,647000.0,113313.0,263974.0,377629.0,661000.0,475000.0
1730877000,1310000.0,655000.0,108853.0,271553.0,380746.0,655000.0,472000.0
1730877300,1283000.0,655000.0,101858.0,248067.0,350267.0,628000.0,439000.0
1730877600,1291000.0,658000.0,96571.0,258592.0,355503.0,633000.0,444000.0
1730877900,1294000.0,670000.0,90481.7,271364.0,362280.0,625000.0,438000.0
1730878200,1286000.0,674000.0,84510.6,267346.0,352314.0,612000.0,422000.0
1730878500,1280000.0,679000.0,76381.8,271436.0,348275.0,601000.0,417000.0
1730878800,1282000.0,689000.0,69039.3,281427.0,350927.0,592000.0,412000.0
1730879100,1268000.0,694000.0,60714.2,274664.0,335836.0,574000.0,395000.0
1730879400,1260000.0,695000.0,51628.8,276678.0,328768.0,565000.0,394000.0
1730879700,1234000.0,698000.0,44369.7,257504.0,302331.0,537000.0,365000.0
1730880000,1221000.0,695000.0,37884.3,247624.0,285970.0,526000.0,350000.0
1730880300,1239000.0,690000.0,31364.0,278074.0,309895.0,549000.0,382000.0
1730880600,1219000.0,690000.0,25665.2,256222.0,282349.0,529000.0,352000.0
1730880900,1225000.0,692000.0,19544.7,270774.0,290776.0,534000.0,362000.0
1730881200,1202000.0,692000.0,14331.0,256454.0,271242.0,510000.0,338000.0
1730881500,1200000.0,699000.0,10961.4,253778.0,265199.0,501000.0,331000.0
1730881800,1194000.0,705000.0,8559.16,247289.0,256306.0,489000.0,313000.0
1730882100,1197000.0,714000.0,6813.28,259227.0,266498.0,483000.0,312000.0
1730882400,1197000.0,714000.0,5350.55,256176.0,261988.0,483000.0,310000.0
1730882700,1198000.0,715000.0,4415.54,262910.0,267782.0,483000.0,310000.0
1730883000,1194000.0,723000.0,3776.7,255191.0,259426.0,470000.0,301000.0
1730883300,1198000.0,724000.0,3506.65,265475.0,269440.0,474000.0,302000.0
1730883600,1205000.0,721000.0,3304.89,269083.0,272849.0,484000.0,312000.0
1730883900,1226000.0,723000.0,3203.8,286455.0,290117.0,503000.0,333000.0
1730884200,1210000.0,717000.0,2861.3,273121.0,276439.0,493000.0,321000.0
1730884500,1222000.0,729000.0,2931.26,283751.0,287143.0,493000.0,320000.0
1730884800,1222000.0,726000.0,3655.68,284136.0,288250.0,496000.0,321000.0
1730885100,1209000.0,724000.0,3487.51,269865.0,273810.0,484000.0,311000.0
1730885400,1216000.0,728000.0,3625.63,277380.0,281465.0,488000.0,318000.0
1730885700,1225000.0,731000.0,3613.97,291626.0,295698.0,493000.0,324000.0
1730886000,1206000.0,727000.0,3598.18,267159.0,271215.0,479000.0,307000.0
1730886300,1218000.0,731000.0,4761.47,277926.0,283148.0,487000.0,317000.0
1730886600,1209000.0,729000.0,4754.34,269305.0,274516.0,480000.0,306000.0
1730886900,1211000.0,725000.0,4873.96,269123.0,274454.0,486000.0,312000.0
1730887200,1203000.0,720000.0,4919.24,261076.0,266454.0,484000.0,306000.0
1730887500,1206000.0,719000.0,4986.67,270009.0,275453.0,487000.0,316000.0
1730887800,1195000.0,720000.0,5002.41,254832.0,260295.0,475000.0,303000.0
1730888100,1198000.0,721000.0,5867.41,258118.0,264443.0,478000.0,301000.0
1730888400,1195000.0,725000.0,6734.93,254408.0,261601.0,470000.0,295000.0
1730888700,1188000.0,717000.0,6665.29,244368.0,251491.0,471000.0,297000.0
1730889000,1206000.0,722000.0,6629.68,264042.0,271131.0,484000.0,303000.0
1730889300,1204000.0,721000.0,6628.88,259652.0,266738.0,484000.0,308000.0
1730889600,1189000.0,718000.0,6373.37,247964.0,254794.0,470000.0,296000.0
1730889900,1190000.0,717000.0,6370.48,250793.0,257621.0,473000.0,301000.0
1730890200,1182000.0,713000.0,6334.24,239926.0,246718.0,468000.0,293000.0
1730890500,1174000.0,710000.0,6343.94,233846.0,240650.0,464000.0,288000.0
1730890800,1178000.0,712000.0,6346.82,238944.0,245749.0,466000.0,291000.0
1730891100,1172000.0,708000.0,6136.55,230526.0,237120.0,464000.0,289000.0
1730891400,1160000.0,702000.0,6063.06,218876.0,225397.0,457000.0,282000.0
1730891700,1162000.0,703000.0,6063.06,217464.0,223984.0,458000.0,285000.0
1730892000,1158000.0,702000.0,5897.15,218080.0,224434.0,456000.0,286000.0
1730892300,1181000.0,705000.0,5456.61,236218.0,242135.0,476000.0,302000.0
1730892600,1157000.0,690000.0,5329.48,211876.0,217664.0,466000.0,289000.0
1730892900,1140000.0,687000.0,5166.78,201071.0,206696.0,453000.0,277000.0
1730893200,1138000.0,688000.0,4885.65,198024.0,203368.0,450000.0,274000.0
1730893500,1133000.0,683000.0,4782.93,194943.0,200187.0,450000.0,276000.0
1730893800,1136000.0,685000.0,4676.46,196237.0,201371.0,451000.0,280000.0
1730894100,1141000.0,683000.0,4518.54,203168.0,208147.0,459000.0,286000.0
1730894400,1138000.0,682000.0,4501.94,199921.0,204883.0,456000.0,283000.0
1730894700,1137000.0,675000.0,4561.74,195967.0,200987.0,462000.0,286000.0
1730895000,1127000.0,674000.0,4385.82,186495.0,191342.0,453000.0,277000.0
1730895300,1141000.0,675000.0,4254.25,198771.0,203483.0,465000.0,289000.0
1730895600,1117000.0,669000.0,3347.32,178942.0,182753.0,448000.0,271000.0
1730895900,1144000.0,672000.0,3269.0,199901.0,203627.0,472000.0,297000.0
1730896200,1119000.0,667000.0,2785.72,178364.0,181611.0,452000.0,278000.0
1730896500,1120000.0,668000.0,2745.04,177862.0,181066.0,452000.0,279000.0
1730896800,1104000.0,662000.0,2744.66,166057.0,169261.0,442000.0,268000.0
1730897100,1097000.0,661000.0,2445.89,157633.0,160540.0,436000.0,266000.0
1730897400,1097000.0,661000.0,2410.4,159365.0,162234.0,436000.0,261000.0
1730897700,1084000.0,657000.0,2011.4,144437.0,146909.0,428000.0,255000.0
1730898000,1089000.0,655000.0,1579.71,151243.0,153281.0,434000.0,260000.0
1730898300,1081000.0,659000.0,0.0,142265.0,143690.0,422000.0,248000.0
1730898600,1078000.0,656000.0,0.0,141503.0,142695.0,423000.0,249000.0
1730898900,1075000.0,652000.0,0.0,137178.0,138236.0,422000.0,250000.0
1730899200,1071000.0,650000.0,0.0,134164.0,135221.0,421000.0,244000.0
1730899500,1065000.0,651000.0,0.0,128464.0,129506.0,414000.0,244000.0
1730899800,1064000.0,647000.0,0.0,125525.0,126513.0,416000.0,242000.0
1730900100,1061000.0,642000.0,0.0,123192.0,124162.0,419000.0,245000.0
1730900400,1059000.0,642000.0,0.0,120395.0,121337.0,417000.0,243000.0
1730900700,1064000.0,638000.0,0.0,127603.0,128416.0,426000.0,250000.0
1730901000,1054000.0,638000.0,0.0,116065.0,116878.0,416000.0,242000.0
1730901300,1040000.0,639000.0,0.0,103383.0,104197.0,401000.0,227000.0
1730901600,1041000.0,638000.0,0.0,103919.0,104731.0,403000.0,228000.0
1730901900,1045000.0,642000.0,0.0,109176.0,109990.0,404000.0,231000.0
1730902200,1046000.0,635000.0,0.0,109487.0,110256.0,411000.0,237000.0
1730902500,1059000.0,634000.0,0.0,122670.0,123256.0,425000.0,252000.0
1730902800,1058000.0,628000.0,0.0,123087.0,123680.0,430000.0,258000.0
1730903100,1058000.0,627000.0,0.0,121573.0,122141.0,431000.0,259000.0
1730903400,1062000.0,625000.0,0.0,126276.0,126799.0,438000.0,262000.0
1730903700,1067000.0,619000.0,0.0,129959.0,130480.0,447000.0,275000.0
1730904000,1066000.0,615000.0,0.0,128273.0,128792.0,451000.0,279000.0
1730904300,1068000.0,609000.0,0.0,132238.0,132760.0,459000.0,284000.0
1730905200,1071000.0,600000.0,0.0,136529.0,137050.0,471000.0,300000.0
1730905500,1062000.0,596000.0,0.0,124514.0,125036.0,466000.0,291000.0
1730905800,1060000.0,594000.0,0.0,120529.0,121049.0,466000.0,290000.0
1730906100,1051000.0,589000.0,0.0,115033.0,115554.0,462000.0,289000.0
1730906400,1042000.0,578000.0,0.0,104171.0,104690.0,464000.0,290000.0
